物件名,カテゴリー,住所,最寄駅0,最寄駅1,最寄駅2,築年数,構造,階数,賃料,管理費,敷金,礼金,間取り,面積
ベルシード板橋蓮根アンベリール,賃貸マンション,東京都板橋区坂下３,都営三田線/蓮根駅 歩7分,都営三田線/西台駅 歩11分,ＪＲ埼京線/浮間舟渡駅 歩18分,新築,4階建,3階,8.35万円,8000円,-,-,1DK,25.33m2
ベルシード板橋蓮根アンベリール,賃貸マンション,東京都板橋区坂下３,都営三田線/蓮根駅 歩7分,都営三田線/西台駅 歩11分,ＪＲ埼京線/浮間舟渡駅 歩18分,新築,4階建,3階,7.65万円,15000円,-,-,1DK,25.33m2
ベルシード板橋蓮根アンベリール,賃貸マンション,東京都板橋区坂下３,都営三田線/蓮根駅 歩7分,都営三田線/西台駅 歩11分,ＪＲ埼京線/浮間舟渡駅 歩18分,新築,4階建,3階,7.15万円,20000円,-,-,1DK,25.33m2
ベルシード板橋蓮根アンベリール,賃貸マンション,東京都板橋区坂下３,都営三田線/蓮根駅 歩7分,都営三田線/西台駅 歩11分,ＪＲ埼京線/浮間舟渡駅 歩18分,新築,4階建,3階,8.15万円,10000円,-,-,1DK,25.33m2
ベルシード板橋蓮根アンベリール,賃貸マンション,東京都板橋区坂下３,都営三田線/蓮根駅 歩7分,都営三田線/西台駅 歩11分,ＪＲ埼京線/浮間舟渡駅 歩18分,新築,4階建,2階,8.2万円,10000円,-,-,1DK,27.03m2
ベルシード板橋蓮根アンベリール,賃貸マンション,東京都板橋区坂下３,都営三田線/蓮根駅 歩7分,都営三田線/西台駅 歩11分,ＪＲ埼京線/浮間舟渡駅 歩18分,新築,4階建,4階,7.2万円,20000円,-,-,1DK,25.33m2
ベルシード板橋蓮根アンベリール,賃貸マンション,東京都板橋区坂下３,都営三田線/蓮根駅 歩7分,都営三田線/西台駅 歩11分,ＪＲ埼京線/浮間舟渡駅 歩18分,新築,4階建,4階,8.2万円,10000円,-,-,1DK,25.33m2
ベルシード板橋蓮根アンベリール,賃貸マンション,東京都板橋区坂下３,都営三田線/蓮根駅 歩7分,都営三田線/西台駅 歩11分,ＪＲ埼京線/浮間舟渡駅 歩18分,新築,4階建,4階,8.2万円,10000円,-,-,1DK,25.33m2
ベルシード板橋蓮根アンベリール,賃貸マンション,東京都板橋区坂下３,都営三田線/蓮根駅 歩7分,都営三田線/西台駅 歩11分,ＪＲ埼京線/浮間舟渡駅 歩18分,新築,4階建,4階,8.25万円,10000円,-,-,1DK,27.56m2
ベルシード板橋蓮根アンベリール,賃貸マンション,東京都板橋区坂下３,都営三田線/蓮根駅 歩7分,都営三田線/西台駅 歩11分,ＪＲ埼京線/浮間舟渡駅 歩18分,新築,4階建,4階,8.25万円,10000円,-,-,1DK,27.56m2
ベルシード板橋蓮根アンベリール,賃貸マンション,東京都板橋区坂下３,都営三田線/蓮根駅 歩7分,都営三田線/西台駅 歩11分,ＪＲ埼京線/浮間舟渡駅 歩18分,新築,4階建,1階,14.9万円,15000円,-,14.9万円,2LDK,56.02m2
ベルシード板橋蓮根アンベリール,賃貸マンション,東京都板橋区坂下３,都営三田線/蓮根駅 歩7分,都営三田線/西台駅 歩11分,ＪＲ埼京線/浮間舟渡駅 歩18分,新築,4階建,2階,15.1万円,15000円,-,30.2万円,2LDK,56.02m2
ベルシード板橋蓮根アンベリール,賃貸マンション,東京都板橋区坂下３,都営三田線/蓮根駅 歩7分,都営三田線/西台駅 歩11分,ＪＲ埼京線/浮間舟渡駅 歩18分,新築,4階建,3階,15.2万円,15000円,-,30.4万円,2LDK,56.02m2
ベルシード板橋蓮根アンベリール,賃貸マンション,東京都板橋区坂下３,都営三田線/蓮根駅 歩7分,都営三田線/西台駅 歩11分,ＪＲ埼京線/浮間舟渡駅 歩18分,新築,4階建,4階,15.3万円,15000円,-,30.6万円,2LDK,56.02m2
ベルシード板橋蓮根アンベリール,賃貸マンション,東京都板橋区坂下３,都営三田線/蓮根駅 歩7分,都営三田線/西台駅 歩11分,ＪＲ埼京線/浮間舟渡駅 歩18分,新築,4階建,2階,15.6万円,20000円,-,-,2LDK,58.35m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,7階,10.3万円,12500円,-,10.3万円,ワンルーム,31.22m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,8階,11.6万円,-,23.2万円,11.6万円,ワンルーム,31.03m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,5階,10.5万円,12500円,-,10.5万円,ワンルーム,33.41m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,6階,10.5万円,12500円,-,10.5万円,1K,33.02m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,6階,10.5万円,12500円,-,10.5万円,ワンルーム,33.02m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,6階,10.5万円,12500円,-,10.5万円,ワンルーム,32.66m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,6階,10.5万円,12500円,-,10.5万円,ワンルーム,32.66m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,4階,10.6万円,12500円,-,10.6万円,ワンルーム,33.02m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,4階,10.6万円,12500円,-,10.6万円,ワンルーム,33.02m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,7階,10.6万円,12500円,-,10.6万円,ワンルーム,32.66m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,6階,10.6万円,12500円,-,10.6万円,ワンルーム,31.22m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,8階,11.9万円,-,23.8万円,11.9万円,ワンルーム,32.13m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,8階,11.9万円,-,23.8万円,11.9万円,ワンルーム,31.03m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,6階,10.7万円,12500円,-,10.7万円,ワンルーム,33.41m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,7階,10.7万円,12500円,-,10.7万円,ワンルーム,33.02m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,5階,10.7万円,12500円,-,10.7万円,ワンルーム,32.66m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,7階,10.7万円,12500円,-,10.7万円,ワンルーム,31.22m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,5階,10.8万円,12500円,-,10.8万円,ワンルーム,33.41m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,6階,10.8万円,12500円,-,10.8万円,ワンルーム,32.66m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,6階,10.8万円,12500円,-,10.8万円,ワンルーム,32.66m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,7階,10.9万円,12500円,-,10.9万円,ワンルーム,33.86m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,6階,10.9万円,12500円,-,10.9万円,ワンルーム,33.02m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,6階,10.9万円,12500円,-,10.9万円,ワンルーム,33.02m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,7階,10.9万円,12500円,-,10.9万円,ワンルーム,32.66m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,7階,10.9万円,12500円,-,10.9万円,ワンルーム,32.66m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,7階,11万円,12500円,-,11万円,ワンルーム,33.02m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,7階,11万円,12500円,-,11万円,ワンルーム,33.02m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,5階,11.2万円,12500円,-,11.2万円,ワンルーム,35.3m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,7階,11.2万円,12500円,-,11.2万円,ワンルーム,33.86m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,8階,12.5万円,-,25万円,-,ワンルーム,31.22m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,6階,11.4万円,12500円,-,11.4万円,ワンルーム,35.3m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,8階,12.7万円,-,25.4万円,12.7万円,ワンルーム,33.02m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,8階,12.7万円,-,25.4万円,12.7万円,ワンルーム,33.02m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,8階,12.7万円,-,25.4万円,-,ワンルーム,32.66m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,8階,12.7万円,-,25.4万円,12.7万円,ワンルーム,32.66m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,5階,11.6万円,12500円,-,11.6万円,ワンルーム,35.3m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,6階,11.7万円,12500円,-,11.7万円,ワンルーム,35.3m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,6階,11.7万円,12500円,-,11.7万円,ワンルーム,34.88m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,4階,13万円,-,13万円,13万円,ワンルーム,33.41m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,7階,12.5万円,10000円,12.5万円,12.5万円,1K,34.88m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,5階,12.6万円,12500円,-,12.6万円,ワンルーム,39.04m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,5階,12.9万円,12500円,-,12.9万円,ワンルーム,39.04m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,9階,23万円,10000円,46万円,23万円,3LDK,68.91m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,11階,24.8万円,12000円,49.6万円,24.8万円,3LDK,75.6m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,12階,24.8万円,12000円,49.6万円,24.8万円,3LDK,75.6m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,13階,24.8万円,12000円,49.6万円,24.8万円,3LDK,75.6m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,20階,26万円,-,26万円,26万円,2LDK,59.33m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,19階,24.9万円,25000円,24.9万円,24.9万円,2LDK,59.33m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,22階,35万円,20000円,70万円,35万円,3LDK,75.22m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,21階,55万円,-,55万円,55万円,4LDK,106.46m2
グランツコート,賃貸マンション,東京都江戸川区東葛西３,東京メトロ東西線/浦安駅 歩12分,東京メトロ東西線/葛西駅 歩17分,都営新宿線/一之江駅 歩29分,築6年,4階建,3階,9.7万円,6000円,-,-,1LDK,42.7m2
中目黒4丁目貸家,賃貸一戸建て,東京都目黒区中目黒４,東急東横線/中目黒駅 歩12分,ＪＲ山手線/恵比寿駅 歩19分,ＪＲ山手線/目黒駅 歩21分,築8年,2階建,1階,26万円,-,26万円,26万円,1SLDK,58.23m2
中目黒4丁目貸家,賃貸一戸建て,東京都目黒区中目黒４,東急東横線/中目黒駅 歩12分,ＪＲ山手線/恵比寿駅 歩19分,ＪＲ山手線/目黒駅 歩21分,築8年,2階建,1-2階,26万円,-,26万円,26万円,1SLDK,58.23m2
ＪＲ山手線 目黒駅 4階建 築15年,賃貸マンション,東京都目黒区下目黒２,ＪＲ山手線/目黒駅 歩10分,東急目黒線/不動前駅 歩8分,ＪＲ山手線/五反田駅 歩18分,築15年,4階建,2階,9.5万円,5000円,-,-,ワンルーム,21.52m2
ＪＲ山手線 目黒駅 4階建 築15年,賃貸マンション,東京都目黒区下目黒２,ＪＲ山手線/目黒駅 歩10分,東急目黒線/不動前駅 歩8分,ＪＲ山手線/五反田駅 歩18分,築15年,4階建,1階,9.3万円,8000円,-,-,ワンルーム,21.52m2
ＪＲ山手線 目黒駅 4階建 築15年,賃貸マンション,東京都目黒区下目黒２,ＪＲ山手線/目黒駅 歩10分,東急目黒線/不動前駅 歩8分,ＪＲ山手線/五反田駅 歩18分,築15年,4階建,1階,9.4万円,8000円,-,-,ワンルーム,21.52m2
ＪＲ山手線 目黒駅 4階建 築15年,賃貸マンション,東京都目黒区下目黒２,ＪＲ山手線/目黒駅 歩10分,東急目黒線/不動前駅 歩8分,ＪＲ山手線/五反田駅 歩18分,築15年,4階建,2階,9.5万円,8000円,-,-,ワンルーム,21.52m2
ＪＲ山手線 目黒駅 4階建 築15年,賃貸マンション,東京都目黒区下目黒２,ＪＲ山手線/目黒駅 歩10分,東急目黒線/不動前駅 歩8分,ＪＲ山手線/五反田駅 歩18分,築15年,4階建,3階,15.2万円,5000円,-,-,ワンルーム,35.87m2
ＪＲ山手線 目黒駅 4階建 築15年,賃貸マンション,東京都目黒区下目黒２,ＪＲ山手線/目黒駅 歩10分,東急目黒線/不動前駅 歩8分,ＪＲ山手線/五反田駅 歩18分,築15年,4階建,3階,15.2万円,8000円,-,-,1LDK,35.87m2
ＪＲ山手線 目黒駅 4階建 築15年,賃貸マンション,東京都目黒区下目黒２,ＪＲ山手線/目黒駅 歩10分,東急目黒線/不動前駅 歩8分,ＪＲ山手線/五反田駅 歩18分,築15年,4階建,3階,15.2万円,8000円,-,-,1LDK,35.87m2
モンテ駒込,賃貸マンション,東京都文京区千駄木５,東京メトロ南北線/本駒込駅 歩8分,東京メトロ千代田線/千駄木駅 歩13分,ＪＲ山手線/西日暮里駅 歩16分,築1年,5階建,2階,9.8万円,10000円,-,-,1LDK,25.06m2
